zip5,mean_age,median_home_value,standardized_income,household_count,homebuyers
8203,1.00694163905719,0.46705662971459383,0.05066410359204553,1481,3
8204,1.19082175266294,0.603193066426573,-0.0806600728518875,3002,14
8205,0.08048788259855852,-0.18419163928425739,-0.08223744351483141,7363,37
8210,0.7022767700868413,0.11219101907435472,-0.012845995461450618,3263,13
8215,0.46705581355602127,-0.2213780730603217,-0.11020377197533646,2303,8
8221,1.0412296916662345,0.15767521425609332,1.250657376513947,937,4
8223,0.6038643976150394,0.21151673511643482,0.28405110256739513,553,3
8225,0.5917973946459958,-0.08164028876973405,0.17006328904432036,1330,7
8226,1.5582017858220318,1.7582084646529648,0.5186484532759811,1798,10
8230,0.9588313891150935,0.23733555649742574,0.33490659348704455,1290,9
8232,-0.3394593784626977,-0.48835430806077945,-0.7119795965477372,2980,7
8234,-0.01741874457367944,-0.01684352355767128,-0.045034346942519794,10414,36
8240,1.3426662506368234,-0.18243220229928833,,14,1
8241,0.8336499371701735,0.05596692729686765,0.30409169984658874,228,0
8242,0.8213229518232297,-0.00022050954343257777,-0.3631134391888217,571,4
8243,2.251840436284298,2.481346229209535,0.463275582559002,82,0
8244,0.36261962554149085,-0.10591502092172872,-0.2410041390781871,2168,9
8247,3.229383111597339,5.9652651346727925,1.2397560674883519,10,0
8251,0.43675812763597666,-0.2192658323049292,-0.46228983328867573,1748,9
8260,0.5968818177960161,0.4210959203494261,-0.3392147598588152,1368,0
8270,0.07042987476715676,-0.20941023606881357,-0.09604347472059836,752,2
8302,0.009531807758264536,-0.4585080254563828,-0.3741021143198222,6541,13
8310,1.8227303084796487,-0.22567128257833208,-0.23722762382524232,318,1
8311,-0.08134160415369333,-0.4352046491398398,-0.2939007975138048,307,1
8312,0.06070901061717291,-0.2910774361211263,-0.10934683243390776,1475,6
8314,-0.24558646881684734,,-0.4890949356410916,35,1
8317,-0.19053125662409406,-0.1550326367521143,-0.08210567413716417,200,0
8318,0.12200702349553293,-0.1880541532903222,0.11550413291448522,1886,11
8319,0.13566932064014559,-0.05075850418980879,0.056778382568214915,306,2
8322,0.03206200886705439,-0.1550005636820758,0.13999334933257335,1303,4
8323,0.5235015324840359,-0.2824131253435835,0.22896346039390383,35,0
8324,-0.5148802337011816,,-0.30950023039899893,22,0
8326,-0.8816984024394089,-0.3154438056160881,-0.43655814204421756,85,0
8327,-1.0660062485413757,,-0.3143055262178108,48,0
8328,-0.18051072882457211,-0.2661337513654715,-0.24290285038047824,159,0
8330,-0.11617319657394665,-0.2230550364366203,-0.11392477080500679,6318,29
8332,0.11533438292843333,-0.4718412588581013,-0.2936638650360466,5664,23
8340,0.9798454058130682,0.054170835374711755,0.16129928218131406,114,0
8341,0.8526716891397779,-0.31261679358555194,-0.3915707536804059,354,3
8343,0.3666778893281342,-0.11553694193327813,0.2575107315233346,714,4
8344,0.21333313340287524,-0.2622437461565166,-0.1542981744775771,631,4
8345,0.7583526219331747,-0.4597222202506974,-0.3394779692447005,125,0
8346,-0.3894326782502372,-0.2514213759520976,-0.4919676029581641,66,2
8349,-0.3686654488897073,,-0.417091387092545,115,0
8350,-0.11966863581861809,-0.1827346055310799,-0.22310824372975874,50,0
8353,-0.1637314607100263,-0.3704353751306672,-0.15528726185247818,34,0
8360,-0.12603581377091747,-0.35466917027317124,-0.4624410074846214,6167,19
8361,0.49620207786507453,-0.14979098073439404,0.26433586708183754,2784,11
8401,-0.11436283339583478,-0.5108421120249149,-0.7279081330794899,7327,15
8402,1.7613102463040278,1.2399351440337263,0.9073795491158576,812,4
8403,1.970525494770453,3.0456398234668702,1.5929184980988966,24,0
8406,0.8173540340089179,0.2294913999394388,-0.08433277978816857,2073,5
8501,0.4929878566184016,0.9414035899825349,1.1900528849130545,1344,3
8502,-0.3490356338938898,1.8380658271816765,2.6401028175532666,1965,8
8505,-0.12810795922069748,0.13697892034696535,0.33605052303584826,4313,21
8510,0.049310587461917674,1.5819394535885278,1.5648096086253442,781,3
8511,-1.1266933292692634,0.1932579945302327,-0.08249628617848156,202,0
8512,-0.13904922881313653,1.1989320149230809,1.3012316627441467,2687,11
8514,1.0539479160293541,0.8302200017605073,0.726599120237956,865,1
8515,-0.5465683122345134,0.8824807784546657,1.1798629918088193,1134,9
8518,0.20821248985895338,-0.1344050708502117,0.04099673057575181,1250,9
8520,-0.054751492892624584,0.25322547176792737,0.4181996237560391,6228,33
8525,0.7256239066426329,0.8882814222644854,1.6064554499268888,865,3
8527,0.2159465086221298,0.5965997596000875,0.3107824050560624,12362,79
8528,0.2303082879412942,0.48553988179106544,0.5139422718910343,20,0
8530,0.9295064572844668,0.8503573078775356,1.2575842246471416,1565,3
8533,-0.2580477764722431,0.43676132412965823,0.3637147603169674,1337,9
8534,0.5175862671168651,1.0009220442396907,3.080295183205295,2650,17
8535,0.05688951444033454,1.6424246818139867,1.8180021479917945,908,5
8536,-0.9848528797686154,1.0250455747757894,1.037953722853929,3663,27
8540,-0.14249271225641644,1.9746100500698593,3.6261126816376454,8782,51
8542,-0.5732783089460837,1.6323170828847116,2.1586299284417327,695,1
8544,-4.919336732992142,,,419,0
8550,-0.05109539145141893,1.91013859742533,3.114879942370039,4139,19
8551,0.3564087502750613,1.145997703758114,1.777520149101117,1089,8
8553,0.43448856115455053,1.2336946409776643,1.4461507990627802,118,1
8554,-0.27552394063623564,-0.3048138738319002,-0.019830677139357572,854,6
8555,-0.03689653939519444,0.3521434016338037,,150,1
8558,0.5126717307185271,2.0629301212215863,4.52554336087099,1222,4
8559,0.9070191889291773,0.8727259832958139,1.983173806777852,1041,4
8560,0.502950596827712,0.7311554521458835,2.2030132790060915,704,0
8561,-0.059026262402356276,0.35703683574824885,,50,0
8562,0.0897417880266657,0.41223458928450396,0.008733888095040682,922,4
8608,0.7566492969236943,-0.6510380830303383,-0.7920327456971178,272,0
8609,-0.6317569273045163,-0.7232208180855523,-0.7406282938329718,2794,4
8610,-0.1437358022045463,-0.1859098394648912,-0.24602201882412789,6747,25
8611,-0.8624914051106986,-0.7470648547256014,-0.7445755952445632,4827,11
8618,-0.26446796482763507,-0.5343058536916504,-0.39977596735636434,7872,13
8619,0.2404251639887656,0.1143170054311923,0.18056007986392608,5580,38
8620,0.2986392762672766,0.2411751611677488,0.3073124485772006,2667,12
8628,0.02740206529164951,0.10350838082821846,0.33710718367023124,2638,18
8629,-0.8156639921463925,-0.5178386231604558,-0.5986484377163369,2552,9
8638,-0.007397946196654956,-0.3435902155084443,-0.3130667939806586,4788,13
8640,-3.312288750915377,,-0.3263368505282886,582,5
8641,-3.32820176473161,-0.02574150955978031,-0.44454695164738656,526,4
8648,0.04958627620219236,0.2309026150211327,0.7230378228860066,7146,43
8690,0.7329537826807401,0.3124369409261431,0.4458633436669655,5155,27
8691,0.39538902202540266,0.7843830028083452,1.3918047172327708,3739,24
8701,-0.5596217853812926,0.48006913241592736,-0.14779461271861258,15722,94
8720,-0.12565865379772062,1.620921979286748,,162,2
8721,0.14361813663848166,0.22812600352922846,0.07059262493962391,3836,17
8722,-0.3721073141645825,0.057433124784341844,-0.057483079536089006,1611,10
8723,0.4918191858061458,0.2503297317301658,0.012785371861328967,6795,45
8724,0.6662926710828301,0.26238920606464106,0.14561135027761674,9576,62
8730,0.6793147094492983,1.9923281303325553,1.8041165848630498,884,3
8731,0.6108153217288536,0.1447589307648753,0.09815459374306933,3473,30
8732,0.6159580271794391,0.7489605878843982,,101,0
8733,-0.17621576520765392,-0.22533222440935366,-0.4014072134856996,500,5
8734,0.1845874444957397,0.2785998520355277,0.2265784090841349,1476,11
8735,2.696601190558992,1.6930680594047751,1.0228086580690554,183,3
8736,0.8872435391927276,1.9207914385452596,1.216405354122404,2291,11
8738,2.4548228199635123,4.169800928316227,4.392623909515739,52,3
8740,0.21216490054661627,-0.07180760186936022,,241,1
8741,0.38634720439919146,0.23344555128847078,0.4361306082406667,245,1
8742,0.41947843733090695,1.0236710146312824,0.6135493342167747,4497,38
8750,1.3852865230516418,4.896072690002273,2.6763873979593553,562,5
8751,-0.06934772163109001,0.5187584186166527,-0.1699424133885848,472,5
8752,1.6035541755319045,1.284699986073173,0.4623380947615933,130,1
8753,0.2061130598902551,0.24770432185415733,0.16052581546095981,13151,107
8755,0.7549605103002478,0.2433423843289216,0.38563291807848865,6203,52
8757,3.2011670571086364,-0.23072508204296968,-0.37579164632464096,9850,30
8758,1.5356761398194614,0.3497745763181032,0.2135579073252929,1938,8
8759,3.58993615992632,-0.24186360108062524,-0.2715595713214745,11467,37
8801,0.2521540081266236,0.8636767956778091,1.7767581055121138,1650,9
8802,0.33388400494124126,0.6460014511936711,1.237495947581419,699,1
8804,0.2253476465094131,0.35027858170442244,0.7550918684519587,455,1
8805,-0.4438501377119464,0.3619165242612489,-0.1468800202702619,2588,10
8807,0.07035620926428404,1.1424101017809505,1.298572794732379,8105,47
8809,-0.041417953228709135,0.5595507818384738,1.0902913996108918,1314,8
8810,-0.5011426740712556,0.6916414298584539,0.7857618613782054,1841,21
8812,-0.17416486911076173,0.7202276989970524,0.5936992396128675,2713,13
8816,0.01580835707340557,0.6525581030829698,1.0204005739684316,10891,56
8817,-0.6074122746667812,0.3850137165561158,0.19901310584452236,9938,63
8820,-0.1256998681190424,1.2763197510588282,1.3526748437432257,8147,47
8821,-0.39481856783458547,0.6707297881933532,,42,0
8822,0.26686938778516994,0.8343116091239899,1.2578066938300863,6578,39
8823,-0.649378041692441,0.15210366380369136,0.6073920838173498,2487,19
8824,-0.0489194751674627,0.8670902867033349,0.9716676305890342,3020,13
8825,0.27193226981215146,0.6162147328622032,0.662255511297075,733,5
8826,0.13742805762244528,0.6339099037891573,0.8896738702692597,1073,6
8827,0.48367987758525266,0.6181620264002549,0.8452519901060052,793,1
8828,-0.7035625899491115,0.1329926959278949,0.20320675866930482,652,7
8829,-0.1768249639021802,0.14802580204165375,0.5446705406300613,806,7
8830,-0.3825561978748605,0.42469726792803464,0.19265691089829565,3926,26
8831,1.8450149524115114,0.7078383302278954,0.771247529516665,13081,37
8832,-1.0885688625199836,0.5052281649275548,-0.5187585330978577,750,4
8833,0.4914409477730778,1.108096498706906,2.5394455798825053,1896,8
8835,-0.10615296284896483,0.20240798322550138,-0.2481820219538047,1781,11
8836,0.27515092092661686,1.618200350200624,2.4946874279921167,727,9
8837,-0.28534941070992426,0.47385612056275545,0.6183867006063198,3897,20
8840,0.05818331474724434,0.779732407652763,0.8892015022021715,3467,18
8844,-0.24585598638672193,0.9753277343489691,1.1574505813192233,9422,66
8846,-0.11780921552551793,0.4181910165773679,0.06985687789329009,2939,7
8848,0.5112946523456826,0.4411278435220424,0.660744019432602,1493,4
8850,0.1353440130193642,0.5497868229453253,0.6522469046593445,1701,12
8852,-0.808048949545213,0.8248958721341165,1.1883650530141772,4119,23
8853,0.21234568374699062,1.487342224443552,1.6780367674578602,1024,8
8854,-0.5741081387109259,0.5448109152222098,0.270332890779532,10362,55
8855,0.3839655498757011,,,55,0
8857,-0.0791703572119329,0.6121643623030557,0.3658602716817443,9252,54
8859,-0.3314956162518691,0.3819255380981233,0.09322086740052961,6049,37
8861,-0.754083105491022,0.30539002925197023,-0.6439292130214456,10563,36
8863,-0.34350986840402903,0.31865911651361173,0.028924479043316752,2717,22
8865,0.1524713569377151,-0.2562185908564273,-0.1009752317185328,6283,36
8867,0.46586300318601825,1.068834479112636,1.581755504800499,945,3
8869,-0.25918076264459966,0.5776858120116704,0.31702943489158875,1707,9
8872,-0.4131973338265467,0.5006279703106046,0.10020484518009064,4730,24
8873,0.00760216666342063,0.5751703669472225,0.45206061245446566,12242,66
8876,-0.1488952531427211,0.693671197005176,0.6361898698646925,4980,23
8879,-0.1340881601663518,0.37382479697982834,0.016956068960835534,5594,32
8880,-0.4565312437467005,0.26055645920529835,-0.1297435804327135,981,7
8882,-0.21915987283095767,0.30857442692007825,-0.11872536390547608,2677,9
8884,0.4688243021775279,0.42937535428650697,0.18504966696645334,1666,5
8886,-0.001420345710456254,0.3237174978453977,0.7079812072969845,1373,4
8887,0.4733048292916373,-0.12216690369695052,0.3197440011915798,336,2
8889,0.7417187982645967,1.0580396001111072,1.8562935381643584,2021,7
8901,-1.3822239423619784,0.24966077912650572,-0.5703703846336372,7094,21
8902,-0.5399077470700174,0.429567792706738,0.267283791882002,9432,62
8904,-0.4844888286882736,0.5552850635233536,0.5294173825350714,2628,13
10001,-1.4636224390549946,4.468213353821561,2.3772826128419635,8477,11
10002,-0.5477453466242446,3.894352820958457,-0.2796364239308989,16305,12
10003,-1.0347261719208978,4.097948087695694,3.781332926017442,11317,12
10004,-1.7374089597170568,4.226354914528395,7.177630244716185,1352,4
10005,-2.823520430570645,4.384374348740927,21.861554494541192,3714,6
10006,-2.3421354201712044,2.9952209573663513,3.0273756956871996,1677,1
10007,-1.7333856084542099,11.719897834588782,10.869025012052946,1832,7
10009,-1.0269263957916692,2.9350014774354967,0.3534210787760438,15225,10
10010,-1.1111402351201016,2.975885478000285,3.505494347195402,9759,18
10011,-0.7697541156947652,3.7773365158565713,4.651205639914243,13955,21
10012,-1.4286867910199643,8.26056064637646,3.7958717279183447,4553,3
10013,-1.079907972162535,12.272012825965783,6.613172359645602,5827,8
10014,-1.1492783981302326,4.075629812816048,4.955916123708691,7547,8
10016,-1.4574434567888217,2.5189633584975453,5.556212254312644,18443,24
10017,-0.7555766665556316,1.7599129192321534,7.103691017439734,6847,6
10018,-2.0751176952571435,3.6886865502701625,8.7074313396349,3332,5
10019,-1.2122825658208511,3.7528922546200874,4.766048255267941,14584,22
10020,0.31452174858944465,1.0134763602261885,,139,0
10021,-0.17134892766517051,3.551070170469264,10.78784913056133,12515,11
10022,-0.25014527177721224,2.9435741508700723,11.386581784640855,10567,14
10023,-0.18821065516684038,4.089416651065454,6.434442374377807,18685,28
10024,-0.24518026502834253,4.846510633058497,5.990723536916295,13480,14
10025,-0.2136296667334358,4.60886751154182,1.8561908617790652,21887,20
10026,-0.995324585576476,3.1509815310747427,-0.027678671976596108,6936,10
10027,-1.1522033399204339,1.7945335074051378,-0.13016218372314345,11933,9
10028,-0.5475635970543105,3.385971751512521,7.367182036292982,11216,18
10029,-0.7897948305156435,,-0.18673282092252783,17593,10
10030,-1.018610267229495,2.793265999068226,-0.5430408038931059,5279,1
10031,-0.9589794456192118,1.9152290518271544,-0.5626700290384129,8845,1
10032,-0.7814239850097825,1.5838317647207991,-0.6400979279487022,10019,12
10033,-0.6380941479241592,1.6288027907819218,-0.4469160447373679,9253,5
10034,-0.6666035756894183,1.5276122548104605,-0.49480146579274703,6697,7
10035,-0.7189587461480376,1.9473479405371361,-0.4554151759781323,6699,4
10036,-1.522423162048474,3.3168588674467063,3.66164412517404,10921,17
10037,-0.4500252388084923,1.5906450011704059,-0.35546711981780466,5905,6
10038,-1.777980062900514,6.112182704784855,1.4568124316833133,7207,7
10039,-0.3706419609426189,,-0.5627034065333761,6021,2
10040,-0.620930960753554,1.2672751453079718,-0.5003595124170644,7381,7
10041,0.001631790011101759,,,10,0
10044,-1.3122089743057295,3.525952374761972,0.6447467912087442,3248,6
10055,-0.8633332274447358,,,6,0
10065,-0.40976356747067233,4.796330024049692,9.628516369126631,9496,7
10069,-1.1365540397822946,8.048933366528153,10.346872713452559,2220,2
10075,-0.34164349701778585,3.1047917283521573,8.696280858448661,7652,6
10080,-1.0945636733109896,,,6,0
10103,1.3471530590319176,,,17,0
10105,-0.6656773068776117,,,5,0
10107,2.0517093169289677,,,5,0
10110,0.20811654393855702,,,9,0
10111,1.344785147261909,,,14,0
10117,0.6330311426277025,7.179285818035724,,7,0
10118,0.49970783861710266,9.847948519924694,,24,0
10119,-0.762438020668498,,,32,0
10123,3.0545930638440684,,,6,0
10128,-0.6897008429928342,3.864245371926604,6.85432028039833,15213,34
10130,0.4178854531166709,,,11,0
10152,-1.3067171707582783,,,7,0
10153,-0.26480855820096166,,,13,0
10154,-1.7097606962154803,,,19,0
10155,-0.2373445055228365,,,11,0
10160,-1.249332852813443,,,22,0
10162,0.30624836560331,,4.904592757596125,530,4
10165,2.463331769197069,,,11,0
10166,-0.4101841861988325,,,21,0
10167,-1.0160824077699009,,,15,0
10169,1.4363815925291974,,,11,0
10170,-0.8575592983030281,,,14,0
10172,-0.9490112967678979,,,11,0
10174,0.3499331808995853,,,8,0
10175,2.5290239429070476,,,5,0
10177,-1.0170645567752585,,,5,0
10178,0.21156143165782032,,,6,0
10179,-1.2516236026707046,,,18,0
10278,-0.002277918810274931,,,5,0
10280,-1.1926822981544838,2.971583104747978,3.2571144010708877,2857,11
10281,-0.026375941983296528,,,23,0
10282,-0.9631874430756396,10.449263600740753,8.589119828313063,1765,8
10285,-0.0621844317517683,,,13,0
10301,-0.15082458778789198,1.4996262102682967,0.14216087077397627,7868,22
10302,-0.3223762140192533,1.046713224520369,-0.2673830545435932,3046,7
10303,-0.7846931558832579,0.737748758972369,-0.38918584619366026,5345,12
10304,-0.5167483491093717,1.4757546824253573,0.14849036593311854,8882,17
10305,-0.14930344476026694,1.4929091930288056,0.01676330045935363,8244,44
10306,0.16501785715536174,1.604578459168559,0.23716423494525174,11557,47
10307,-0.14395113455370728,1.8998523056772687,0.6758231371889699,2700,8
10308,0.2194465352781352,1.5190991456488134,0.31094208346319596,6071,41
10309,-0.06232324739479644,1.743422779365217,0.4922582921264012,6384,47
10310,-0.2862248152044197,1.4367034287199119,-0.017531770666455275,4794,7
10312,0.17159329176546692,1.6074467080034305,0.44090208748706,12737,68
10314,0.037479535971430555,1.4725794484915462,0.1930646403336989,18381,76
10451,-0.669945064392083,,-0.7097888842574126,10956,3
10452,-1.0079086082860331,,-0.8212525696072243,13065,12
10453,-1.0999266758997428,0.7220421183878016,-0.8431763757357376,13904,10
10454,-1.0271386136754561,1.8725123044030234,-0.8367296211257799,7108,5
10455,-1.1201024482388995,0.8272738611841137,-0.8050853010919002,7141,6
10456,-1.1006804630677829,0.364152475429647,-0.8438305184331405,15587,7
10457,-1.0687043954892714,0.03402436552338663,-0.838685062756931,12079,9
10458,-1.0876931498087608,-0.14535115146763625,-0.7854388473719109,10274,5
10459,-0.9657237595368894,0.6588215154747736,-0.7915793099921309,7394,11
10460,-0.9331074951223328,0.08398504490906987,-0.7981966382168134,10080,7
10461,-0.525109816545989,1.4065272516808336,-0.2666445186559397,9416,24
10462,-0.6995786941001012,-0.20451680195436844,-0.47312915704556296,17365,31
10463,0.001296410641853652,0.46334989919157316,0.05108087129819055,15124,19
10464,0.9552325472842429,1.517284726258064,0.46731199804113827,979,5
10465,0.04768950566931702,1.29611341713973,-0.03958073325874685,8817,23
10466,-0.5292357444344561,1.1249852610157494,-0.5530526423765195,12168,22
10467,-0.8106497609452658,-0.11531701231015701,-0.6468228011889036,15827,16
10468,-0.9412624934581406,-0.10750951068935691,-0.7659923378423644,11696,12
10469,-0.4323987803603531,1.3182667448020353,-0.3906421284245842,11556,22
10470,-0.3966977057230936,0.674578556597973,-0.2728903772910103,2941,5
10471,0.5037559737471723,0.5836559849059794,1.510258713974666,4586,5
10472,-0.8408708889941161,0.9821730438686143,-0.7498760698055571,9413,12
10473,-0.4173576814504039,0.6745419016607861,-0.5404626753286754,13849,11
10474,-1.1844224380974575,,-0.7890744523859624,1867,2
10475,0.6538067723859863,0.7506512968621419,-0.32442743128285423,9505,9
10501,-0.014799210944998168,1.7580526811699206,2.277067542612292,180,1
10502,0.5411545890278228,2.2130458346032023,2.1691305013650726,980,1
10504,0.23165777960213665,3.852557028831146,8.985762312546441,1284,1
10505,1.7706348853676712,1.903297869772833,1.3176651096336027,268,0
10506,0.2593121812231245,3.576582006751315,7.605987762297123,798,0
10507,0.32780102756768975,1.6449676180813249,2.8564304358888593,818,1
10509,0.12084478382709428,0.5981942493677156,0.6042837406332341,2652,7
10510,0.3344193316872827,2.440379755036077,5.0545998125278455,1710,4
10511,-0.05248210989850684,0.7428575408427869,0.26096793364886894,388,1
10512,0.2570654224298003,0.45337517440960023,0.5841144931688693,3813,5
10514,0.08628732289500196,3.0524942967208117,9.313891521307477,1917,3
10516,0.8473896300211349,1.2367919831699536,1.0556443032282663,697,0
10518,-0.031147478497949962,2.534917419908124,2.1422239551857643,317,1
10520,0.7333219612754368,1.4394937858132613,1.6889927807729692,2322,3
10522,0.038373693132323805,2.1898111862938845,1.7839230936474257,1560,5
10523,-0.8320865296487391,1.2260429228399083,0.24093312954141793,1645,1
10524,0.23809333068579916,1.3293273720981689,2.6369442087133845,536,4
10526,0.0009533321339223527,0.9658615968204638,2.086900392204314,318,0
10527,0.5391343536307993,1.6727199873989222,2.1370105055800015,152,0
10528,0.03741476248290967,3.482594165937071,4.284246401669669,1682,3
10530,0.7289388066922367,1.7180804721676552,1.7555651915438883,2720,6
10532,0.31887501059673135,1.6480741240079106,0.8180031031624995,608,5
10533,0.21717698991453563,3.1836135889053403,4.014854584329674,1229,3
10535,-0.16395229459945113,0.7359984857216967,0.09930288289658658,49,0
10536,0.2565488508781989,2.238323995660687,4.97530885201765,1456,3
10537,-0.3328949404035767,0.21479277012750997,0.0809775722515103,385,1
10538,0.15843563116741144,4.058644831297089,7.516576859194399,2672,3
10541,-0.04627214933938037,0.8391134058954679,0.6339054951620705,3805,6
10543,0.027866034085428332,2.5550593078923005,2.197856403880007,2843,15
10546,-0.0292553169238683,1.8095482860503034,3.857679053677043,255,0
10547,-0.2180391945761594,0.8106462653027268,0.44956202808460194,1177,1
10548,0.015456854833176782,0.9513416598273209,0.5125852422720679,628,3
10549,0.31990463256567786,2.0015056102307143,3.565235534963371,2561,8
10550,-0.4316381444190362,0.9456693082976552,-0.5562029632306122,5936,7
10552,0.23971453306195273,1.3323788956189744,0.36522942168745137,4084,13
10553,-0.4640163682335187,0.9653942463713314,-0.27147821608580086,1790,2
10560,0.44395384502793733,1.601073330800066,3.3065722819447187,767,2
10562,-0.2411163190289939,1.0450774979484057,0.475948987085744,5633,14
10566,0.07523184961057329,0.5129944297440198,-0.11275709327714037,4459,14
10567,0.08081614641220265,1.0101819977465198,1.04949674272096,3651,10
10570,0.24721024264988858,2.1709980397827313,2.623379795523493,1760,13
10573,0.0901607080238069,1.7641786375472737,0.7789505507464556,6174,14
10576,0.5409559047588776,2.8393962375178825,5.762667340016168,743,1
10577,0.43242845207666364,5.06138187484784,15.221655342345143,331,0
10578,-0.01692780140211582,1.0718951663677383,0.7139775636656681,83,0
10579,0.011382920724190388,0.7773131817984306,0.8186422165994036,1498,7
10580,0.4545490531085677,6.793295583856697,10.609994755075922,2273,3
10583,0.282583379460376,4.080720267217872,8.409915568218677,5939,10
10588,0.7259212010075057,0.8110311421431887,0.5539476520816202,422,1
10589,1.395917714873823,1.0294120941681735,1.5999666214376964,1473,5
10590,0.2881643845229195,1.5664527426270816,2.70123479359072,1159,0
10591,0.13535457724706276,2.094022671690336,1.4325099805053607,3784,8
10594,0.2655011829750624,2.068817820507225,1.4971153120064018,690,1
10595,0.28635181382462344,1.8562329304249114,1.4751511163969617,1022,5
10596,0.016908075121070367,0.43813588427416533,,160,0
10597,0.09305357094709994,3.4021640700148144,7.0018018202217975,72,0
10598,0.331825595345899,1.1794911526126026,1.3134726856857444,4978,14
10601,-0.17421723163385813,1.6415083083843154,1.7166811008020997,2601,8
10603,-0.24415477561118545,1.39900840769038,0.3991397006957493,3299,8
10604,-0.22147487255902232,1.9691576281633147,1.5831195753663794,1880,6
10605,0.5365538251270393,2.219373393135083,1.9656748178141787,3576,4
10606,-0.4679041994302641,1.747697661414634,0.4079420349218644,2816,6
10607,0.22393774058025656,1.5347782950304907,0.6658344520034156,1138,5
10701,-0.5904301136589054,1.2192525957260434,-0.33918303853750537,11046,25
10703,-0.20236130440940286,1.1044539143239622,-0.17545219511700877,3792,5
10704,-0.12786219661094375,1.2081507316255748,0.04599251287135229,6501,13
10705,-0.30037249459153004,1.3357190767701266,-0.3428446742916085,5926,2
10706,0.4998729699590312,2.545744371979691,2.5373502551444616,1347,7
10707,0.18768805421419552,1.9760533382215917,1.202293475894718,2100,4
10708,0.7303910985605342,2.4651355832386486,5.332890281832683,3960,5
10709,0.5472685264495234,2.1173306298740275,1.6713630650258315,1666,6
10710,0.5597931071789487,1.4389577073569035,0.37272264194106974,5213,11
10801,-0.3457937732788172,1.6051374469606585,0.15135983797384317,6730,12
10803,-0.1550082153155426,3.1687133569388837,3.63918004884037,1859,7
10804,0.5164976380315918,2.543815405910233,3.809107517771671,2193,5
10805,0.15245555457845134,1.46453827164618,0.18735398570097503,3642,7
10901,0.5649743528948187,1.0806648600896933,1.0986371035919673,3486,4
10913,0.18715046493615584,1.404236318106655,1.6514898770094193,781,2
10914,0.17196665085103469,0.7189447761955124,,90,0
10916,-0.17703758175655998,0.620911146689269,0.900018694148269,740,6
10917,-0.3087172436941094,0.5863272134534714,0.7230067261885776,238,0
10918,-0.222657626658595,0.450919293618081,0.4550721963680798,2080,6
10919,-0.2517309759354339,0.23187397085658437,0.23187651841906212,142,0
10920,0.12742593871883362,0.8739951604959088,0.5866790574550975,1576,13
10921,0.0416573195239384,0.23558528324675343,0.3176484162958492,728,0
10923,-0.3727502777193511,0.6422809750692053,0.07940063477565856,1719,11
10924,0.24735421893385043,0.48542075324520817,0.7870869357793755,2128,3
10925,0.23117076787729515,0.12477282626374267,0.19478284416995698,521,0
10926,-0.6138073128328059,0.034578771448337806,0.23818600941551824,801,2
10927,-0.25944620324775025,0.24024962400378072,-0.4772450541371618,1715,11
10928,-0.16963088610894544,0.11384507311491156,-0.15177963257706567,636,0
10930,-0.32141174153145824,0.49421335630290497,0.6943789259468461,1317,3
10931,-0.1990548703732716,0.41957932232332,-0.0982636086364513,118,0
10933,-0.7987942031090224,0.22912485056757026,,28,0
10940,-0.34311479640043113,-0.006900871845736885,-0.1810723480079019,9918,29
10941,-0.5505565444339146,0.20798869741220002,0.010435661009902345,2661,5
10950,-1.1655601438101535,0.5290951109033458,0.2611272021849293,6713,24
10952,-1.239915019272461,2.0177849842088262,0.6986278816692542,4025,12
10954,0.31934711081527317,0.7961629832467707,0.49028716642276127,5056,22
10956,0.32031273151345385,1.3242002627591574,1.3457052291223122,4745,18
10958,-0.05453995652989179,0.24159669294539762,0.21924780947383243,466,0
10960,0.36419636220376533,1.404337119183919,0.9343717423963817,2392,9
10962,0.6450285780189642,1.235655680117161,0.9411812699662476,875,4
10963,-0.1294533357783846,0.11722190920325055,0.07253478822059653,325,0
10964,0.6607087635541817,1.951544930845031,3.4331696781598153,210,2
10965,0.455759543267355,1.0888572385509554,0.9063389419287928,2834,14
10968,0.7844125286716036,2.2567293559956365,1.6608443571482443,467,2
10969,-0.15489165822334744,0.2489276803827686,0.11254989192745452,109,0
10970,-0.26898432082956214,1.2952107893115037,0.4561242082791122,2004,0
10973,-0.014485110448375782,0.35935984239246577,0.30758823143319103,289,0
10974,0.31018572452123216,0.5695438340890402,0.5873744307281383,411,1
10976,2.475983225259113,1.1927052574684638,0.20566692020309776,308,0
10977,-0.9588631617568969,1.2491492788690721,-0.1700285471810211,7315,27
10980,0.2569060461958165,0.7432469995503972,0.5092255271222633,2383,11
10983,0.3398557841897633,1.2163797650240238,0.9327958646949575,933,1
10984,-0.03825475936695682,0.8738989412857933,0.5428168957567027,454,0
10985,0.23986063567060026,0.18494190565596502,0.2189416627797087,13,0
10986,-0.10946896773949888,0.9462466235583481,0.7694178758452634,298,2
10987,0.17962737433771486,1.2284071662884606,2.6919470438986437,456,0
10988,-0.518687338559189,-0.12966283835166234,,82,0
10989,0.29216347186540925,0.7942111078415707,0.7093536642667977,1884,6
10990,0.5947029060113616,0.5864921606708122,1.0253341164825678,3814,7
10992,0.27066735549098214,0.40998489251466075,0.35465720477312096,1889,8
10993,0.30007337328281547,0.17707483976223629,-0.33157325635019125,1047,4
