driver_id,avg_distance,avg_duration,avg_prime_time,avg_trip_revenue,onboarding_cohort,total_week_day_rides,total_week_end_rides,weighted_weekday_rides,weighted_weekend,early_morning_prop,mid_day_prop,early_evening_prop,party_time_prop,late_night_prop,observed_churn
764289a2931fb70d1d27d5603d49edd2,3.8318527491755834,14.859829059829059,0.038461538461538464,11.73391331234564,3,30.0,9.0,6.0,4.5,0.0,0.0,0.0,1.0,0.0,True
7767360462c03c38f487f16f57b02e02,3.955784090476833,13.714492753623189,0.10869565217391304,12.882987151664711,4,20.0,3.0,4.0,1.5,0.0,0.0,0.0,1.0,0.0,True
787fafc34f07b372b60981ccdc4018eb,4.6180477245761455,12.369634703196347,0.2054794520547945,13.74648860912545,5,40.0,33.0,8.0,16.5,0.0,0.0,0.0,1.0,0.0,True
7a1fd3df8aa8197bdb3be8c5d4ffa92d,3.250736095936572,12.650438596491227,0.21052631578947367,11.766153435842574,5,34.0,4.0,6.8,2.0,0.0,0.0,0.0,1.0,0.0,True
7abb74e551c262a945929b92e0551b04,3.8551435941535064,14.913126843657821,0.12831858407079647,12.686490112763591,5,169.0,57.0,33.8,28.5,0.0,0.0,0.0,1.0,0.0,True
7aee4951b59fcd1edda02bbecaa2a717,4.387533056947426,12.410416666666666,0.1125,12.351685788868007,4,31.0,9.0,6.2,4.5,0.0,0.0,0.0,1.0,0.0,True
7b625f643d0775f0ac4898e33235377b,2.0494893157294727,9.511111111111111,0.0,8.563768982475674,1,2.0,1.0,0.4,0.5,0.0,0.0,0.0,1.0,0.0,True
7b8eaf284addb604039c7e22d23c903f,4.633016269662588,11.950134408602146,0.12399193548387097,13.071873773443317,1,208.0,40.0,41.6,20.0,0.0,0.0,0.0,1.0,0.0,True
7c1478b12207107ae4296e656a49d6f6,4.658419828203294,14.124702380952382,0.06696428571428571,12.77095538137633,0,56.0,,11.2,,0.0,0.0,0.0,1.0,0.0,True
7c4bcea05c14431c65ef1d9cfa20ecb1,6.030489771062299,14.535542168674704,0.02108433734939759,14.414524854668015,0,71.0,12.0,14.2,6.0,0.0,0.0,0.0,1.0,0.0,True
7c64b8d49dd5fbe34f44a9b4bae0e7b4,3.9756460834617324,12.204263565891477,0.20155038759689922,12.878592198903366,0,137.0,121.0,27.4,60.5,0.0,0.0,0.0,1.0,0.0,True
7c8d33cc16246462e046ed084f7428a4,5.3292944011659396,15.23131510416666,0.185546875,14.976186976135544,3,190.0,66.0,38.0,33.0,0.0,0.0,0.0,1.0,0.0,True
7da41cde0e0d0503549eeb7ca5609a9f,5.300248472000441,13.83333333333333,0.09615384615384616,13.92819779978515,4,19.0,20.0,3.8,10.0,0.0,0.0,0.0,1.0,0.0,True
7ee801015b6ba9dc0aa2687cb28b8361,5.359140121689335,16.459215686274508,0.18088235294117647,15.415197751484273,3,131.0,39.0,26.2,19.5,0.0,0.0,0.0,1.0,0.0,True
7f4350f4a358ac264ccf3b10c4966afc,3.00936972524899,12.097685185185187,0.013888888888888888,10.01134869003906,0,36.0,,7.2,,0.0,0.0,0.0,1.0,0.0,True
7f47fd2db9cfdc30fe46068ad017152b,4.566985718298753,15.095035460992905,0.21808510638297873,14.845933104711035,1,39.0,8.0,7.8,4.0,0.0,0.0,0.0,1.0,0.0,True
7fc97bb967d4380b38e8490aceb85224,3.6408883364537337,14.246869488536166,0.15873015873015872,12.610680477979498,4,258.0,120.0,51.6,60.0,0.0,0.0,0.0,1.0,0.0,True
8046a7b32ff00f418c1bb410a67adf68,3.840909913443617,14.221662669864124,0.1774580335731415,12.847736503632925,5,380.0,37.0,76.0,18.5,0.0,0.0,0.0,1.0,0.0,True
80597153cf2bec000612ba2e45a72d91,3.9775019442014212,15.452148148148146,0.11333333333333333,12.73311993479193,0,219.0,6.0,43.8,3.0,0.0,0.0,0.0,1.0,0.0,True
80cb80668a3c444e3e8962d1c861b9d0,7.130783549651431,13.410852713178297,0.05813953488372093,15.575180247528854,2,28.0,15.0,5.6,7.5,0.0,0.0,0.0,1.0,0.0,True
8224c23bca05c2adb3fdf40752eb1b3c,5.179173398128573,14.95429799426934,0.1497134670487106,14.47724836720744,0,237.0,112.0,47.4,56.0,0.0,0.0,0.0,1.0,0.0,True
838495eb3f025e512228480eae127522,2.7830025840580372,11.412411347517732,0.0851063829787234,10.275917499727123,1,27.0,20.0,5.4,10.0,0.0,0.0,0.0,1.0,0.0,True
83a0efd007f4db8f0b7db5753d80fd87,3.3085944749330576,12.88787878787879,0.06818181818181818,10.92379627776814,2,29.0,4.0,5.8,2.0,0.0,0.0,0.0,1.0,0.0,True
83ae2db3b59285394e07063a7d0d0512,5.808311603095067,15.09857142857143,0.17142857142857143,15.570159149495518,3,32.0,3.0,6.4,1.5,0.0,0.0,0.0,1.0,0.0,True
849726bb431c44a984e5f0f60923a0ff,5.192258230452675,13.124074074074073,0.09259259259259259,13.262073401934556,4,52.0,2.0,10.4,1.0,0.0,0.0,0.0,1.0,0.0,True
84e1a98ccf46774bc4f5c6374079dc07,2.819397812015922,11.995238095238095,0.16071428571428573,10.79950462891949,0,28.0,14.0,5.6,7.0,0.0,0.0,0.0,1.0,0.0,True
8506914d35a1146dd602b68a93b5be5a,5.458816267713535,12.005660377358494,0.13679245283018868,14.136517701622527,1,8.0,45.0,1.6,22.5,0.0,0.0,0.0,1.0,0.0,True
85bfeb44e07b0d4e86c637353080289d,3.927020799017993,14.258757062146891,0.3601694915254237,14.82533265451916,3,286.0,127.0,57.2,63.5,0.0,0.0,0.0,1.0,0.0,True
881527a718b502bacbd04b6f45fcc2fc,4.515490331916154,12.225378787878789,0.1534090909090909,12.967144753898596,4,37.0,7.0,7.4,3.5,0.0,0.0,0.0,1.0,0.0,True
8902cda459f8ac02c38efb2815cf4026,3.9586338106884362,15.371130952380954,0.14285714285714285,13.04817387710236,1,56.0,,11.2,,0.0,0.0,0.0,1.0,0.0,True
895c14bfd7d1e2c26aee6938703f32f8,3.6641430711312606,14.979999999999999,0.14166666666666666,12.695330098640609,0,30.0,,6.0,,0.0,0.0,0.0,1.0,0.0,True
8969d175c4676642b245af55d2dba19b,4.481179052265802,10.498850574712645,0.1724137931034483,12.539757982005773,5,23.0,6.0,4.6,3.0,0.0,0.0,0.0,1.0,0.0,True
89dab1d9f815cea34ce3612a6b7c0d51,5.251443638118903,17.426724137931032,0.125,14.869358024267589,2,58.0,,11.6,,0.0,0.0,0.0,1.0,0.0,True
8a64fa582ad5ac3bce95a38756b1875c,4.796108134079896,15.22769567597151,0.2376847290640394,14.894997111601413,3,387.0,222.0,77.4,111.0,0.0,0.0,0.0,1.0,0.0,True
8b0662c4244f85c5dd7ab46810ca6b04,4.952392132510244,14.550854700854703,0.22435897435897437,15.683918434101257,4,32.0,7.0,6.4,3.5,0.0,0.0,0.0,1.0,0.0,True
8b688ef44a5b17bd7150350d059e67ea,7.229794131305439,14.960215053763442,0.020161290322580645,15.509085122802189,0,54.0,8.0,10.8,4.0,0.0,0.0,0.0,1.0,0.0,True
8c0d55bf42d242ac86f43c4031d6371f,3.1297949143667645,14.71111111111111,0.15625,11.805295395100947,2,20.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,True
8c40d50720fcc5990329f7312d1ad327,8.170727717571243,16.188759689922485,0.023255813953488372,17.19309950817458,1,20.0,23.0,4.0,11.5,0.0,0.0,0.0,1.0,0.0,True
8d5a99f2032a336a57222948915edf09,3.6933475171664156,14.268333333333334,0.09583333333333334,12.097827251600652,1,57.0,3.0,11.4,1.5,0.0,0.0,0.0,1.0,0.0,True
8da0796b60fa75a5ced6d1c3bf1f3064,3.7199680259855388,14.446551724137938,0.1976127320954907,12.955659800979792,1,303.0,74.0,60.6,37.0,0.0,0.0,0.0,1.0,0.0,True
8dfea9e24286290d2f59f5b51f00b6c2,6.185853780588031,15.127777777777778,0.027777777777777776,14.455792568897635,0,27.0,9.0,5.4,4.5,0.0,0.0,0.0,1.0,0.0,True
8eb2f1fd0858319b86b9e44b64660eb6,7.854956598916871,18.24787878787879,0.01818181818181818,16.90428714755827,0,47.0,8.0,9.4,4.0,0.0,0.0,0.0,1.0,0.0,True
905f8007cd46415eba8b9dce088b4395,4.960691722502745,12.557657657657655,0.10810810810810811,13.04683192775811,0,8.0,29.0,1.6,14.5,0.0,0.0,0.0,1.0,0.0,True
90a155db6f98de56ed6baaeccb5aafdd,4.033058778836856,16.955263157894738,0.19078947368421054,13.445793619341988,1,32.0,6.0,6.4,3.0,0.0,0.0,0.0,1.0,0.0,True
91278ab4c7170ed070a5cd653cab3d26,4.062664663365943,12.690833333333329,0.0625,11.688092266165594,5,8.0,32.0,1.6,16.0,0.0,0.0,0.0,1.0,0.0,True
915b7e1b8cdd0e1bf9826e8ae91706b4,8.480340880685372,17.27301587301587,0.07738095238095238,18.20194761260903,5,23.0,19.0,4.6,9.5,0.0,0.0,0.0,1.0,0.0,True
93587c4ead63454c615f4651e2841ba2,3.6351852599298375,14.19356884057969,0.13179347826086957,12.14836695624185,0,319.0,49.0,63.8,24.5,0.0,0.0,0.0,1.0,0.0,True
94699541835b03d2a18e265299c11213,6.536375439772158,17.13049645390071,0.07446808510638298,15.468986203814406,3,32.0,15.0,6.4,7.5,0.0,0.0,0.0,1.0,0.0,True
9494350df132e6748afca3bc5d138dcc,9.276450528911159,18.412403100775194,0.06976744186046512,19.10351481429845,5,33.0,10.0,6.6,5.0,0.0,0.0,0.0,1.0,0.0,True
962f9787bc5b8dd06dbc2147c39ae15b,3.5803589518961085,13.689598540145976,0.17883211678832117,12.428065877873587,4,150.0,124.0,30.0,62.0,0.0,0.0,0.0,1.0,0.0,True
96d7ab03f9156154f6f2144263a85579,3.651724410213584,15.269615384615383,0.1423076923076923,12.893418919213715,1,225.0,35.0,45.0,17.5,0.0,0.0,0.0,1.0,0.0,True
97332a03726c052b1283fdd36dbdeca4,2.600968432588974,13.185784313725486,0.1323529411764706,10.555592000803541,2,34.0,,6.8,,0.0,0.0,0.0,1.0,0.0,True
9760cb1c8a14d3fcf527631acabee35c,3.498485511280788,14.1951282051282,0.23333333333333334,13.125695245420586,4,164.0,31.0,32.8,15.5,0.0,0.0,0.0,1.0,0.0,True
9835cfed2c02bee16b5f0eeac3b4926a,4.504139009999783,14.716363636363639,0.10454545454545454,13.19935995359826,0,45.0,10.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,True
987c2e7dfc9a93697b8dfd030487ff01,3.294527163201764,13.767023445463817,0.4327217125382263,14.171977036971066,1,251.0,76.0,50.2,38.0,0.0,0.0,0.0,1.0,0.0,True
987f45c1c19d83fcf3295828771c10f7,3.452665381540226,12.998684210526314,0.23684210526315788,12.639065706798613,1,27.0,11.0,5.4,5.5,0.0,0.0,0.0,1.0,0.0,True
98a7f586f974550506502f52e47700f5,6.597120961731634,16.05308641975309,0.08333333333333333,15.743739445895232,2,30.0,24.0,6.0,12.0,0.0,0.0,0.0,1.0,0.0,True
9a2b695c70ad62abcb4323d7e9a4b6cb,4.426476504871128,14.369148936170212,0.07446808510638298,12.52127665053111,1,36.0,11.0,7.2,5.5,0.0,0.0,0.0,1.0,0.0,True
9ac5116c46dc8515c0aec6f7153c6440,3.7599267178900018,13.372286821705421,0.2916666666666667,13.827447597195167,1,198.0,60.0,39.6,30.0,0.0,0.0,0.0,1.0,0.0,True
9b665130b27de44f369a44b2cb752670,4.078887629576605,11.874537037037037,0.2777777777777778,14.525218982461865,5,22.0,14.0,4.4,7.0,0.0,0.0,0.0,1.0,0.0,True
9b7b9829183e266882d4815d95357a1a,3.880098377648447,11.760144927536233,0.20108695652173914,12.54594114782713,5,34.0,12.0,6.8,6.0,0.0,0.0,0.0,1.0,0.0,True
9c0158ebe58592fdb3d18fb9c4623db7,4.907618966515014,12.617227833894502,0.14898989898989898,13.51149124503472,1,207.0,90.0,41.4,45.0,0.0,0.0,0.0,1.0,0.0,True
9da29e218f6be3ea257d35f98eee1088,4.006474480058133,13.578121775025798,0.21981424148606812,13.417002279458863,1,281.0,42.0,56.2,21.0,0.0,0.0,0.0,1.0,0.0,True
9dc512e71a0f206687f60b8bfc405050,3.5002696322442457,12.612068965517242,0.1206896551724138,11.724590785673737,3,21.0,8.0,4.2,4.0,0.0,0.0,0.0,1.0,0.0,True
9e003a96a6aa5a9207530767c2a8b310,5.027611405641056,15.047135416666672,0.19921875,14.436497025534937,6,59.0,5.0,11.8,2.5,0.0,0.0,0.0,1.0,0.0,True
9fa4b644d8b6ea510119808c37f22223,3.474165998772297,11.878205128205128,0.04487179487179487,10.679498154878074,0,37.0,2.0,7.4,1.0,0.0,0.0,0.0,1.0,0.0,True
a0b52413e2eedcc5ca6f31d53ab1a96c,3.3097109223597605,12.084552845528451,0.10365853658536585,11.058772286735707,0,16.0,25.0,3.2,12.5,0.0,0.0,0.0,1.0,0.0,True
a21d85d9c18b9589f82a618f0531ecac,2.651673318727721,10.647474747474746,0.32575757575757575,11.542701240136388,0,32.0,1.0,6.4,0.5,0.0,0.0,0.0,1.0,0.0,True
a2334fdb829cf96fbae920df0cce1587,3.036541597073093,13.609333333333332,0.22,11.620062826393859,1,14.0,11.0,2.8,5.5,0.0,0.0,0.0,1.0,0.0,True
a3e28ae11607ad68dedbc2baff2210e2,3.0292059887498386,12.620689655172411,0.28448275862068967,12.9859499456793,3,20.0,9.0,4.0,4.5,0.0,0.0,0.0,1.0,0.0,True
a3e6503d6fd14f55f5a7a7e993c06c0b,3.757689402400618,15.794503546099289,0.2296099290780142,13.85536341601924,4,204.0,78.0,40.8,39.0,0.0,0.0,0.0,1.0,0.0,True
a4401d3bb25a651812f6781fcce5df77,3.9571423501444234,13.898425787106458,0.21026986506746626,13.34290035592441,2,486.0,181.0,97.2,90.5,0.0,0.0,0.0,1.0,0.0,True
a7638b7beea5715330ac956372522b07,3.6455051218830747,11.531196581196582,0.05128205128205128,10.86878029920648,0,31.0,8.0,6.2,4.0,0.0,0.0,0.0,1.0,0.0,True
a7fa04a6b4111cac92989ac266ec40d2,5.044270626209603,11.994999999999997,0.07916666666666666,12.99134698908375,6,48.0,12.0,9.6,6.0,0.0,0.0,0.0,1.0,0.0,True
a854b4bcf206030120913620bc664396,3.3909666821126967,13.91922705314011,0.16594202898550725,12.103220359585519,1,269.0,76.0,53.8,38.0,0.0,0.0,0.0,1.0,0.0,True
a909251d04212c2b8d369aa619c13ddf,4.739111091227232,13.847666666666663,0.12,13.46189752127575,1,37.0,13.0,7.4,6.5,0.0,0.0,0.0,1.0,0.0,True
ac3c378542ada7cfedc24720ef9e3273,3.5192349022136264,15.256028368794327,0.1595744680851064,12.6050579508754,3,39.0,8.0,7.8,4.0,0.0,0.0,0.0,1.0,0.0,True
ac51126328b559dd3872766d2455bba0,3.976449147150135,16.009604519774012,0.1228813559322034,13.597331745192824,2,55.0,4.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,True
ac986e2a577103efe48b23cd17a4b6ed,4.024177375555327,14.94126984126984,0.15476190476190477,12.905742035204877,2,25.0,17.0,5.0,8.5,0.0,0.0,0.0,1.0,0.0,True
acd7dc6118befb6724aa3752d1cdbea1,6.963058950017612,15.002142857142859,0.23214285714285715,18.46339575500506,3,23.0,47.0,4.6,23.5,0.0,0.0,0.0,1.0,0.0,True
ad6a8aef632e7684c3b1e1e9dc0f7d23,5.440523538189152,13.620652173913049,0.33152173913043476,18.026929520999538,6,21.0,25.0,4.2,12.5,0.0,0.0,0.0,1.0,0.0,True
add2977c3e55ba8475f60054a75a8b14,5.778406881589295,14.687777777777773,0.3333333333333333,17.57287377946128,5,23.0,22.0,4.6,11.0,0.0,0.0,0.0,1.0,0.0,True
aeda204ee39ccc79f22fe31ed73882ad,2.81490709640316,11.977350427350428,0.1858974358974359,11.285372141182673,4,18.0,21.0,3.6,10.5,0.0,0.0,0.0,1.0,0.0,True
af4bae4a0b7a75194dbd4951c78bb98a,5.124448222381294,12.994871794871795,0.2692307692307692,16.14631980761201,6,12.0,14.0,2.4,7.0,0.0,0.0,0.0,1.0,0.0,True
af74473d8f38c0c3e8cba5b72f747281,5.397375162385004,13.767222222222227,0.09583333333333334,13.902795844435163,1,38.0,22.0,7.6,11.0,0.0,0.0,0.0,1.0,0.0,True
afc352444f34fc17d988c3fdf916756b,3.424243489450182,14.64404761904762,0.19642857142857142,12.891003412333877,6,26.0,16.0,5.2,8.0,0.0,0.0,0.0,1.0,0.0,True
b14d2355eb3b7daf6b07c44a31fb23d4,3.3309224131074524,13.533333333333335,0.10625,11.394699811724532,3,23.0,17.0,4.6,8.5,0.0,0.0,0.0,1.0,0.0,True
b1adb42b262bed41aeab28e9f6e93633,3.91182152556613,15.786848635235742,0.16439205955334987,13.326763514937532,3,299.0,104.0,59.8,52.0,0.0,0.0,0.0,1.0,0.0,True
b2d3f2fb171a12cac427107690c10089,7.215321760051736,16.129710144927536,0.22826086956521738,17.705488460002282,4,44.0,2.0,8.8,1.0,0.0,0.0,0.0,1.0,0.0,True
b572ff3bea0c3095a3a5d24db765dd42,3.0636706633261745,11.14126984126984,0.2619047619047619,11.560317391434024,4,42.0,,8.4,,0.0,0.0,0.0,1.0,0.0,True
b7fbf53260861a5a9022b709abe4d584,3.717127434963485,13.682312925170072,0.17857142857142858,12.57769412022056,2,320.0,170.0,64.0,85.0,0.0,0.0,0.0,1.0,0.0,True
b8df3a1ffca045016321353536ac86cf,3.07575381394279,12.525675675675677,0.10810810810810811,11.226258015083802,0,28.0,9.0,5.6,4.5,0.0,0.0,0.0,1.0,0.0,True
b972617c1e490250b2dbcd3353fd436b,4.282157379475293,14.412499999999998,0.044642857142857144,12.11263912234692,1,26.0,2.0,5.2,1.0,0.0,0.0,0.0,1.0,0.0,True
b9912d7f760895a9a5f9e046a70e7d8e,6.8887658197339645,16.68181818181818,0.07575757575757576,16.13053187814978,3,23.0,10.0,4.6,5.0,0.0,0.0,0.0,1.0,0.0,True
b9926f42a5fd6cc0c455fe59a21961ab,6.977943661955358,17.099509803921563,0.10375816993464053,16.758435492605546,2,250.0,56.0,50.0,28.0,0.0,0.0,0.0,1.0,0.0,True
ba5185bc3765e91878ea56a67f156acb,5.060873420791205,15.84967320261438,0.1568627450980392,14.83385582731164,3,33.0,18.0,6.6,9.0,0.0,0.0,0.0,1.0,0.0,True
bb2984ebd891be82156fff038a85aafa,4.370980824923622,12.984313725490198,0.15441176470588236,12.761022180612281,2,28.0,6.0,5.6,3.0,0.0,0.0,0.0,1.0,0.0,True
bb2993a27d213c0eefab695ef0214fa9,5.653521893679376,12.680769230769231,0.16346153846153846,14.893838770044479,3,11.0,41.0,2.2,20.5,0.0,0.0,0.0,1.0,0.0,True
bd057e02f75c92917389d90bb215fe91,2.79607831007656,11.32901234567901,0.009259259259259259,9.579472552975805,0,27.0,,5.4,,0.0,0.0,0.0,1.0,0.0,True
bd26a8a5910f6c87aed2fcce32782fae,3.1318467338244647,11.0875,0.1484375,11.014749755179748,1,13.0,19.0,2.6,9.5,0.0,0.0,0.0,1.0,0.0,True
bd2cf0eb59f96babbb13b724d8d77b12,3.943997149241025,14.118580246913568,0.25462962962962965,13.78041996507986,0,143.0,127.0,28.6,63.5,0.0,0.0,0.0,1.0,0.0,True
bd5cea890904311cd874773b13255406,3.5866580834592647,15.68833333333333,0.2916666666666667,13.863430658288925,4,7.0,23.0,1.4,11.5,0.0,0.0,0.0,1.0,0.0,True
bdca40c895def7985563060c5dcbd0ca,6.5478580698477,15.69837398373984,0.21341463414634146,17.408381747363688,6,22.0,19.0,4.4,9.5,0.0,0.0,0.0,1.0,0.0,True
bde37c58877c64b6ce4b309dc2154bad,3.9602402524810665,14.9375,0.1388888888888889,12.569602150386189,3,20.0,16.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,True
be22fe5992cb9557d7748113ea1f6057,6.736230268175035,15.796568627450979,0.16911764705882354,16.56107460167913,4,8.0,26.0,1.6,13.0,0.0,0.0,0.0,1.0,0.0,True
be34f66b259b110d8908297419741202,5.028697311546722,13.252884615384612,0.0673076923076923,12.932197483762137,0,49.0,3.0,9.8,1.5,0.0,0.0,0.0,1.0,0.0,True
bf0a8a6ddc179a9466082343c5862904,3.462553309882408,15.05782828282828,0.0946969696969697,11.807015825985337,0,22.0,44.0,4.4,22.0,0.0,0.0,0.0,1.0,0.0,True
bf2693c5774a77e478e418119be97c5c,5.735785420551388,13.418518518518518,0.05555555555555555,13.66036197882146,6,14.0,13.0,2.8,6.5,0.0,0.0,0.0,1.0,0.0,True
c56b62b863a81370827e04d2c0a669a8,5.39459510164344,16.73981481481481,0.17592592592592593,15.665387822339753,1,45.0,9.0,9.0,4.5,0.0,0.0,0.0,1.0,0.0,True
c7de222dc1b99eddaa9a665687b94dc3,4.597806826998254,14.717610062893081,0.12264150943396226,13.38519045303728,2,53.0,,10.6,,0.0,0.0,0.0,1.0,0.0,True
c7fa83cac784c0f6225cfe30bb96572b,3.447291597558067,13.538617886178862,0.2804878048780488,13.418698860665906,6,28.0,13.0,5.6,6.5,0.0,0.0,0.0,1.0,0.0,True
c8b0c99b2c6537769427fe4eec396e55,4.238005151953407,12.759438775510207,0.15943877551020408,12.85738681919021,2,142.0,54.0,28.4,27.0,0.0,0.0,0.0,1.0,0.0,True
c97fa24cacdc7b092c81d9556d4a3aab,5.035517327968544,14.785953177257507,0.1354515050167224,13.982280517023064,1,194.0,105.0,38.8,52.5,0.0,0.0,0.0,1.0,0.0,True
c9b9fc54bf7c8edcbe35b1091f38cf0f,8.252527223771795,19.55287356321839,0.1896551724137931,19.773943478705053,3,56.0,2.0,11.2,1.0,0.0,0.0,0.0,1.0,0.0,True
cacd66f64a54dca26e17f19a6344c369,8.118037091954413,16.56738095238095,0.09642857142857143,17.790751029168224,2,33.0,37.0,6.6,18.5,0.0,0.0,0.0,1.0,0.0,True
cb5ecf234f7492c867bfa875a2c677b5,3.3724045165974292,13.533333333333331,0.0641025641025641,11.477914732704594,0,39.0,,7.8,,0.0,0.0,0.0,1.0,0.0,True
cc2186bc2bd14948eb9b490d14fcd686,3.5362694825183882,15.262962962962956,0.14814814814814814,12.415526778244683,5,33.0,21.0,6.6,10.5,0.0,0.0,0.0,1.0,0.0,True
ccf0631bc6ad481b3d7becb69564f61b,5.363054760200429,17.265238095238093,0.32857142857142857,17.48739425774903,5,21.0,14.0,4.2,7.0,0.0,0.0,0.0,1.0,0.0,True
cdab4b0c1ece5d2bc1d671ef6bf21382,2.9966291500494258,11.597619047619045,0.15178571428571427,11.339744590431167,4,9.0,19.0,1.8,9.5,0.0,0.0,0.0,1.0,0.0,True
ce577ac73e9022772835abf8d37e91d5,3.5978212709474784,8.963207547169809,0.10377358490566038,10.78502733484563,2,37.0,16.0,7.4,8.0,0.0,0.0,0.0,1.0,0.0,True
ce5b4b1624afd0dd514e8997a2a1ff1d,6.918487163994528,17.279032258064515,0.08064516129032258,16.248233630196427,1,29.0,2.0,5.8,1.0,0.0,0.0,0.0,1.0,0.0,True
cfa9233eafdbccac8d2a864b0df390d4,5.2921494030417895,17.099382716049387,0.037037037037037035,14.14287800541136,1,21.0,6.0,4.2,3.0,0.0,0.0,0.0,1.0,0.0,True
d1576672b9ddf17e405ad295e66048ba,2.6846449493578186,13.309195402298851,0.2413793103448276,11.943305451850847,0,29.0,,5.8,,0.0,0.0,0.0,1.0,0.0,True
d1b2185245eeac47821e98471c915947,5.245826636593239,12.06383647798742,0.09433962264150944,13.80734251330719,3,30.0,23.0,6.0,11.5,0.0,0.0,0.0,1.0,0.0,True
d2fe91351bb890ca8ea9b76201b05964,4.511920731763709,15.654651162790698,0.21511627906976744,15.698672229990809,6,38.0,5.0,7.6,2.5,0.0,0.0,0.0,1.0,0.0,True
d787d7b7e3798edd7498b9cbd9b59206,3.9680359094194246,11.948188405797099,0.10326086956521739,11.651825202069913,6,30.0,16.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,True
d7ae05b007ca320a0d1fb128ccced638,4.021967439321031,15.606180555555557,0.21458333333333332,13.625371030856881,1,174.0,66.0,34.8,33.0,0.0,0.0,0.0,1.0,0.0,True
d7e035984d4fba2d14bc37f1992a061f,4.985006153805368,11.795299145299145,0.15384615384615385,14.013341454559221,2,27.0,12.0,5.4,6.0,0.0,0.0,0.0,1.0,0.0,True
d876df0212e45f5a630b89f5a04532fa,2.5977228172656868,12.701234567901233,0.06481481481481481,10.109345307754563,4,23.0,4.0,4.6,2.0,0.0,0.0,0.0,1.0,0.0,True
d952de85df73349f0280fbb2345148ae,4.369197428683157,14.182638888888887,0.19791666666666666,13.578661361244087,3,34.0,14.0,6.8,7.0,0.0,0.0,0.0,1.0,0.0,True
da3325f424c71942ca8a3401615a0e6c,3.2984359974114805,12.779545454545454,0.056818181818181816,10.789529623137241,1,16.0,6.0,3.2,3.0,0.0,0.0,0.0,1.0,0.0,True
da436a25d31e42fa12c800bacf3d8032,2.940676449534717,12.663,0.215,11.475349184015347,4,40.0,10.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,True
da8f13b0ebc53fe1147d982f087b5806,5.317217796903295,16.098062015503874,0.10465116279069768,14.906193820125356,1,33.0,10.0,6.6,5.0,0.0,0.0,0.0,1.0,0.0,True
daddf0bdb8874309dd07bd9d91396166,3.53629249626625,10.409876543209876,0.19444444444444445,11.989251514856939,3,4.0,23.0,0.8,11.5,0.0,0.0,0.0,1.0,0.0,True
dc5fe88ac0b99e77e8630795cfc16981,4.579291881647736,14.087320788530471,0.19959677419354838,14.145073455315307,0,91.0,281.0,18.2,140.5,0.0,0.0,0.0,1.0,0.0,True
dc9a5809e396367a5a0767ac9226a64f,5.531976346372479,11.12696078431372,0.051470588235294115,13.43041153830746,3,17.0,17.0,3.4,8.5,0.0,0.0,0.0,1.0,0.0,True
dca7c0d776c64df418bf3b63756927c2,3.8829378669946832,12.21264367816092,0.15948275862068967,12.302869783824532,2,5.0,53.0,1.0,26.5,0.0,0.0,0.0,1.0,0.0,True
dccfed81fccb496e10c26074253a1330,4.640429535779819,14.299934123847164,0.1956521739130435,14.205515036671994,0,204.0,49.0,40.8,24.5,0.0,0.0,0.0,1.0,0.0,True
ddee9dcc776c7b87e68628ffa0f99dc7,5.455653189916342,14.957575757575757,0.11931818181818182,14.599007914235415,2,35.0,9.0,7.0,4.5,0.0,0.0,0.0,1.0,0.0,True
ddf9fad53fff9a2f2ded181e1144b47f,4.033538728420618,9.847297297297297,0.04054054054054054,10.780358649540736,0,37.0,,7.4,,0.0,0.0,0.0,1.0,0.0,True
de0746635475c2be3d26489184659460,5.241823097935644,15.875057471264373,0.15,14.766461179461944,3,214.0,76.0,42.8,38.0,0.0,0.0,0.0,1.0,0.0,True
ded0963ff2f6582b382b72de6f123a08,3.54893498173873,13.39621212121212,0.15775401069518716,12.164585272935222,0,265.0,109.0,53.0,54.5,0.0,0.0,0.0,1.0,0.0,True
df11122e91571fcd91143da33fd3542a,4.037142783116297,17.08737373737374,0.25,14.739892696274968,4,17.0,16.0,3.4,8.0,0.0,0.0,0.0,1.0,0.0,True
dfe29c1db80f470f4fa8046bc7e5d8a0,4.430505564484542,12.8314465408805,0.1320754716981132,12.784851393897375,1,22.0,31.0,4.4,15.5,0.0,0.0,0.0,1.0,0.0,True
e0493acb44c53e68e3c3aca626cd466b,3.88592833759933,13.795454545454545,0.18181818181818182,13.640634529405093,5,35.0,9.0,7.0,4.5,0.0,0.0,0.0,1.0,0.0,True
e08a1154c61bfa0adb7a029eed7df122,7.401590054987962,15.757196969696963,0.11931818181818182,18.274786409357986,1,39.0,5.0,7.8,2.5,0.0,0.0,0.0,1.0,0.0,True
e121472f6b4dd372dfceb87c7e30cbac,4.519527014864768,17.82412280701754,0.10526315789473684,13.83855070473958,2,21.0,17.0,4.2,8.5,0.0,0.0,0.0,1.0,0.0,True
